Q9ERY9	MGI:1915571
Q9QY15	MGI:1353582
Q8BND4	MGI:2442593
Q921N6	MGI:2385884
Q9CWT6	MGI:1919236
Q9Z1N5	MGI:99240
Q8VDW0	MGI:1915528
Q62167	MGI:103064
Q62095	MGI:1349406
Q91VN6	MGI:1920185
Q810A7	MGI:1919297
Q569Z5	MGI:1920895
Q9CWX9	MGI:1915005
Q4FZF3	MGI:2136689
Q61496	MGI:102670
Q99MJ9	MGI:2182303
Q6P9R1	MGI:1916913
Q8K301	MGI:1925644
Q8K4L0	MGI:1919240
Q6ZPL9	MGI:1915098
Q9D0R4	MGI:1277172
Q6Q899	MGI:2442858
Q9DBN9	MGI:1915247
Q61656	MGI:105037
P54823	MGI:104976
Q9Z1T5	MGI:1858496
Q9D174	MGI:1349474
Q9CQ62	MGI:1914710
Q9WV68	MGI:1347059
Q8QZV0	MGI:1914629
Q9Z1L3	MGI:1333874
Q8C2K1	MGI:1346328
Q99J78	MGI:1346331
P50708	MGI:99591
P50709	MGI:99590
P50704	MGI:99589
P50711	MGI:99588
P50712	MGI:99587
P50713	MGI:99586
P50714	MGI:99585
Q64016	MGI:1345152
P11477	MGI:94880
Q45VN2	MGI:1915259
Q8C1P2	MGI:1913548
Q8C1N8	MGI:3639039
Q5G866	MGI:3630381
Q5G865	MGI:3630383
Q5G864	MGI:3630385
Q3L180	MGI:3630390
P28309	MGI:94882
P28310	MGI:94883
P28311	MGI:99584
P28312	MGI:99583
P50704	MGI:99582
P50705	MGI:99581
P50706	MGI:99580
P50707	MGI:99579
Q64263	MGI:102516
P50716	MGI:102514
P17533	MGI:94881
P17534	MGI:99592
P50715	MGI:102509
Q8R2I8	MGI:2179205
Q8R2I7	MGI:2179197
Q8K4N3	MGI:1924924
Q8R2I4	MGI:2179203
Q7TNV9	MGI:2675345
Q8R2I5	MGI:2179202
Q30KP5	MGI:3648148
Q8K3I8	MGI:2385955
P56386	MGI:1096878
Q30KP3	MGI:2442320
Q30KN8	MGI:3651158
Q8BGW9	MGI:1922650
P82020	MGI:1338754
Q30KN4	MGI:1920920
Q30KN3	MGI:3647176
Q7TNV8	MGI:2672979
Q8R2I3	MGI:2179204
Q8K3U4	MGI:2385956
Q7TMD2	MGI:2672966
Q7TNV7	MGI:2672972
Q70KL3	MGI:2672974
Q9WTL0	MGI:1351612
Q70KL2	MGI:2672976
Q8C1G4	MGI:1924923
Q30KM9	MGI:3647180
P82019	MGI:1927667
Q6TU36	MGI:3055870
Q9EPV9	MGI:1933153
Q91VD6	MGI:2151044
Q91V70	MGI:2179200
Q91V82	MGI:2654206
Q8R2I6	MGI:2179198
O09005	MGI:1097711
Q8R2F2	MGI:1917309
Q7TNV0	MGI:1926209
Q8K382	MGI:2442794
Q3U1T9	MGI:2447812
Q8CFK6	MGI:1918035
Q8C4S8	MGI:2444961
Q6P9P8	MGI:3036254
Q91VV4	MGI:2181193
A2RT67	MGI:2146009
Q3U1Y4	MGI:2446201
A6H8H2	MGI:1914769
Q6PAL8	MGI:1201681
A2RSQ0	MGI:2444273
Q8BH65	MGI:2442980
Q9D9V7	MGI:1916690
Q9CQJ6	MGI:1915434
Q8CIG0	MGI:1923381
Q8BH88	MGI:2145425
P61460	MGI:2141101
Q91WS7	MGI:2139258
Q570Y9	MGI:2146322
Q91YP3	MGI:1913762
Q99J56	MGI:1915069
Q8BNI4	MGI:2151483
Q9D8K3	MGI:1917627
Q9CQT7	MGI:106313
Q9D291	MGI:1926075
P31001	MGI:94885
Q9D0A0	MGI:1923625
Q9WUQ7	MGI:1926236
O54786	MGI:1196227
O54788	MGI:1196287
Q9Z2D3	MGI:1889850
Q0ZLH2	MGI:2685847
Q9Z2A7	MGI:1333825
A2ADU8	MGI:3045268
Q9DCV3	MGI:1915050
O70279	MGI:107854
P98154	MGI:892866
O35347	MGI:1202877
Q9EQM6	MGI:2151114
O88673	MGI:102952
Q6NS52	MGI:2442474
Q9R1C6	MGI:1889276
Q91WG7	MGI:105060
Q6P5E8	MGI:102918
Q80UP3	MGI:1278339
Q9QX60	MGI:1351602
Q8VCH6	MGI:1922004
O88455	MGI:1298378
Q99KU1	MGI:1914672
Q9DBB8	MGI:1919005
P00375	MGI:94890
Q61488	MGI:94891
O35435	MGI:1928378
Q3TXU5	MGI:2683592
Q3U0B3	MGI:2652816
Q5SS80	MGI:1917701
Q99L04	MGI:1196314
O88876	MGI:1315215
Q99LB2	MGI:90169
Q99J47	MGI:2384931
Q8CHS7	MGI:1915710
Q9CXR1	MGI:1913625
Q58NB6	MGI:2442798
Q8VBZ0	MGI:2181510
A2ATU0	MGI:2445096
O35286	MGI:1099786
Q6PGC1	MGI:2145374
Q99PU8	MGI:1920081
Q8BZS9	MGI:2141813
Q80VY9	MGI:2445102
Q9DBV3	MGI:1918973
Q8VHK9	MGI:1919412
Q6PE54	MGI:1914737
Q6P5D3	MGI:2147067
Q99J87	MGI:1931560
A2A4P0	MGI:1306823
O70133	MGI:108177
Q9JIQ3	MGI:1913843
O08808	MGI:1194490
O70566	MGI:1858500
Q9Z207	MGI:1927222
Q8R418	MGI:2177178
Q8C9B9	MGI:1344352
Q8BTT6	MGI:2138080
Q9D0D4	MGI:1913504
Q61153	MGI:94896
Q9Z1Y9	MGI:1338833
Q91ZI8	MGI:1306782
Q8BWT5	MGI:2385920
Q3UH60	MGI:2145977
Q91Z61	MGI:2183442
Q5PR73	MGI:1915453
Q8BFQ6	MGI:2387188
Q8CI75	MGI:2442555
Q8C0S1	MGI:2143272
Q9CSH3	MGI:1919912
Q811T9	MGI:2447658
Q3TDN0	MGI:1916147
Q8CIP5	MGI:2388733
Q80Y83	MGI:2679721
Q9ESX5	MGI:1861727
O54908	MGI:1329040
Q9QYZ8	MGI:1890663
Q9QUN9	MGI:1354952
Q8VEJ3	MGI:2385299
Q9QZL9	MGI:1354963
Q8BMF4	MGI:2385311
Q9R0Z9	MGI:1354949
O08749	MGI:107450
Q8BLA1	MGI:2443671
Q8CHZ8	MGI:2447771
Q811D0	MGI:107231
Q91XM9	MGI:1344351
P70175	MGI:1888986
Q62108	MGI:1277959
Q9D415	MGI:1346065
Q8BJ42	MGI:2443181
Q6PFD5	MGI:3039563
B1AZP2	MGI:2138865
Q8K4R9	MGI:2183453
Q09163	MGI:94900
Q8K1E3	MGI:2146838
Q61483	MGI:104659
O88516	MGI:1096877
Q9JI71	MGI:1859388
Q9D2G2	MGI:1926170
Q64317	MGI:94901
P40764	MGI:94902
Q64205	MGI:94903
P70436	MGI:94904
P70396	MGI:101926
P70397	MGI:101927
Q9JI44	MGI:1913483
Q60997	MGI:106210
Q91ZK4	MGI:2153518
Q61880	MGI:105393
P11531	MGI:94909
Q9DBT9	MGI:1921379
Q6P253	MGI:1920962
O55188	MGI:94910
P54265	MGI:94906
Q9QZ59	MGI:1354733
Q8BG36	MGI:1330307
Q80WT2	MGI:2449470
Q8CFG4	MGI:2653627
A2A9A2	MGI:2653629
A2A9I7	MGI:1927125
Q9D9R7	MGI:1918137
Q8CGW9	MGI:1918491
Q8CE22	MGI:1344415
Q9WV69	MGI:99670
Q08274	MGI:94907
Q6PNC0	MGI:2443926
Q8BPN8	MGI:2444630
Q6ZQJ5	MGI:2443732
Q9D2H9	MGI:1915520
Q8BPI1	MGI:1923566
Q3UYV8	MGI:3588207
B9EJR8	MGI:3616079
Q3V0Q1	MGI:107720
Q69Z23	MGI:1917176
P0C6F1	MGI:107731
Q8BW94	MGI:2683040
Q8VHE6	MGI:107718
Q91XQ0	MGI:107714
Q8C0M8	MGI:1916172
A2AC93	MGI:2685574
P63037	MGI:1270129
Q9QYJ0	MGI:1931882
Q99M87	MGI:1933786
Q9JMC3	MGI:1927638
Q99KV1	MGI:1915088
Q9QYI4	MGI:1931881
Q80Y75	MGI:1916637
Q149L6	MGI:1917854
Q9QYJ3	MGI:1931874
Q9QYI5	MGI:1928739
O35723	MGI:1306822
Q9D832	MGI:1914285
O89114	MGI:1930018
O54946	MGI:1344381
Q9QYI8	MGI:1914012
Q9QYI7	MGI:1922801
Q9QYI6	MGI:1351618
Q9DC23	MGI:1914111
Q5U458	MGI:2443386
Q9R022	MGI:1353428
Q921R4	MGI:1921580
Q78YY6	MGI:1913398
Q80TN4	MGI:2442146
Q91WT4	MGI:1916658
Q9CZJ9	MGI:1923844
Q9CQV7	MGI:1914963
Q61712	MGI:103268
Q8CHS2	MGI:1920028
Q91ZF0	MGI:1919522
A2ALW5	MGI:1919679
Q8CFP6	MGI:2443036
Q8VCE1	MGI:2181053
P54103	MGI:99470
P59041	MGI:1913364
Q91YW3	MGI:107373
Q9D844	MGI:1927346
Q9CQ94	MGI:1913576
P60904	MGI:892995
Q80TZ3	MGI:1919935
Q9QYI3	MGI:1928373
Q6NZB0	MGI:1915848
Q91WN1	MGI:1915326
Q05A62	MGI:1921462
Q9DCM4	MGI:1859217
Q8BVN8	MGI:1922813
Q9D7J6	MGI:109628
Q9D1G0	MGI:1913955
O55070	MGI:1314633
P49183	MGI:103157
P56542	MGI:1329019
Q9QY48	MGI:1913283
Q6VY05	MGI:2447763
Q8JZM4	MGI:2152889
Q9D113	MGI:106559
Q8K1M6	MGI:1921256
P39053	MGI:107384
P39054	MGI:109547
Q8BZ98	MGI:1341299
Q6TXD4	MGI:1917352
P13864	MGI:94912
O88508	MGI:1261827
O88509	MGI:1261819
Q9CWR8	MGI:1859287
Q9Z2W0	MGI:1278328
Q80VJ3	MGI:3039376
Q99LB0	MGI:1923483
Q8R2M2	MGI:1923173
P09838	MGI:98659
Q7TNF0	MGI:109446
P70169	MGI:1100497
Q9ESN1	MGI:1926250
Q8BZN6	MGI:2146320
A2AF47	MGI:1923224
Q8BUR4	MGI:2429765
Q8C3J5	MGI:2149010
Q8CIQ7	MGI:2429763
P59764	MGI:1918006
B2RY04	MGI:2652871
Q8VDR9	MGI:1914789
Q8R1A4	MGI:1914549
Q8C147	MGI:1921396
Q8BIK4	MGI:106321
Q99LN9	MGI:1915964
P97465	MGI:893587
O70469	MGI:1332623
Q9QZK7	MGI:1351490
Q99KE3	MGI:2148865
Q91ZM9	MGI:1924079
Q2MHE5	MGI:3639495
Q18PE0	MGI:3584043
Q8R2Y3	MGI:2677836
Q9JMF7	MGI:1914093
Q9QXP4	MGI:1890621
Q8BL99	MGI:1289294
Q3UHQ6	MGI:1917278
Q66L44	MGI:1354170
P42867	MGI:1196396
Q8BPA8	MGI:1924407
Q3TNW5	MGI:2685476
P31428	MGI:94917
Q8C255	MGI:2442042
Q9DA79	MGI:1919104
Q9QX66	MGI:1352748
Q61103	MGI:109529
P58269	MGI:1917377
Q5NCQ5	MGI:2151233
Q9CR25	MGI:1914978
Q8K0W9	MGI:1922658
Q9CWQ0	MGI:1916990
Q9CQ28	MGI:1913882
Q9CYU6	MGI:1914478
O70152	MGI:1330239
Q9Z324	MGI:1330238
Q9D1Q4	MGI:1915813
Q6NXK7	MGI:2442409
Q99KK7	MGI:1922471
P28843	MGI:94919
Q9Z218	MGI:94921
Q9ET22	MGI:1933213
Q80YA7	MGI:1921638
Q8BVG4	MGI:2443967
Q9CWH0	MGI:2157523
Q8QZY3	MGI:1920958
Q8CCG4	MGI:2157525
Q9CQS7	MGI:101800
P85965	MGI:3765340
P85965	MGI:3765342
Q9QZZ6	MGI:1928392
A6X919	MGI:1915685
P0CW70	MGI:2444662
Q71B07	MGI:2443952
A2AJQ3	MGI:2685869
Q99LT0	MGI:1913560
Q8CHR6	MGI:2139667
O08553	MGI:1349763
Q62188	MGI:1349762
O35098	MGI:1349764
Q9EQF6	MGI:1929772
Q9EQF5	MGI:1928679
Q924H9	MGI:2136388
Q91WV0	MGI:1100515
Q9DC58	MGI:1918962
Q9CR48	MGI:1914421
Q9D6N5	MGI:1913806
Q6PAL1	MGI:1917683
Q3USS3	MGI:2685906
Q6V3W6	MGI:2685616
Q61616	MGI:99578
P61168	MGI:94924
P30728	MGI:94925
P51436	MGI:94926
Q8BLD9	MGI:94927
P32233	MGI:1343297
Q9QXB9	MGI:1342307
Q5HZJ0	MGI:1261425
Q05AA6	MGI:107432
P55849	MGI:109173
P55292	MGI:103221
P55850	MGI:1194993
Q4VA61	MGI:2150309
Q9ERC8	MGI:1196281
Q14AI0	MGI:1919357
O35075	MGI:1206040
Q0VBN2	MGI:2442948
Q8BLI4	MGI:2443455
Q61495	MGI:94930
Q7TSF1	MGI:2664357
Q7TSF0	MGI:2664358
O55111	MGI:1196466
O35902	MGI:99499
Q7TMD7	MGI:2661061
Q9CYC5	MGI:1914184
E9Q557	MGI:109611
P97399	MGI:109172
Q9R0P5	MGI:1929270
Q91ZU6	MGI:104627
Q6XUX1	MGI:1925064
Q9DD18	MGI:1913294
Q8BHA3	MGI:1923485
P85176	MGI:1924093
Q3TLR7	
Q9D2N4	MGI:106039
O70585	MGI:1203728
Q91WZ8	MGI:2137586
Q9D8U7	MGI:1916435
Q9D0U1	MGI:1916107
Q61010	MGI:1352744
Q8R3P2	MGI:1921448
Q3UIR3	MGI:2656973
Q80V91	MGI:2135752
Q6PDK8	MGI:2672905
P97930	MGI:108396
Q8VE49	MGI:2384861
Q9D311	MGI:1914061
Q8BK84	MGI:3647127
Q8C2P3	MGI:1915980
Q9D7B1	MGI:1913619
Q91XI1	MGI:2147092
Q32M08	MGI:1919166
Q9ESS0	MGI:1927070
Q6NXK5	MGI:1919352
Q9D0T2	MGI:1890614
Q6B8I0	MGI:1351599
Q9QYJ7	
Q9JLY7	MGI:1927168
Q8R4V2	MGI:1934928
Q8VE01	MGI:1922469
Q8K4T5	MGI:1915332
P28563	MGI:105120
Q9D9D8	MGI:1920797
Q99N11	MGI:1915926
Q6NT99	MGI:1915690
Q9D700	MGI:1914209
Q148W8	MGI:2685055
Q8BTR5	MGI:1914696
Q05922	MGI:101911
Q9D7X3	MGI:1919599
Q8BFV3	MGI:2442191
Q9DBB1	MGI:1914853
Q91Z46	MGI:2387100
O09112	MGI:106626
P51141	MGI:94941
Q60838	MGI:106613
Q61062	MGI:108100
O70348	MGI:1890444
Q9D9T0	MGI:1916746
Q8CHY3	MGI:1918480
Q9JHU4	MGI:103147
O88485	MGI:107743
O88487	MGI:107750
Q8R1Q8	MGI:2135610
Q6PDL0	MGI:107738
Q45VK7	MGI:107736
Q8K0T2	MGI:1913996
P63168	MGI:1861457
Q9D0M5	MGI:1915347
P62627	MGI:1914318
Q9DAJ5	MGI:1922715
P51807	MGI:98643
P56387	MGI:1914367
Q61214	MGI:1330299
Q9Z188	MGI:1330302
Q5U4C9	MGI:1330301
Q922Y0	MGI:1330300
Q8BI55	MGI:1330292
Q9ESD7	MGI:1349385
A2CI98	MGI:2685061
Q8R368	MGI:1914935
Q8C008	MGI:2139080
Q499E4	MGI:1919757
Q8BMD2	MGI:1914311
Q7TPV2	MGI:1917433
Q7TNS8	MGI:2143991
Q8C4P0	MGI:2442164
Q8BGA7	MGI:2442621
Q8BN57	MGI:3607716
Q61501	MGI:101941
P56931	MGI:1096341
O35261	MGI:1096340
Q8R0K9	MGI:103012
Q61502	MGI:105091
O54917	MGI:1354159
Q6S7F2	MGI:1289147
Q58FA4	MGI:1922038
Q3UHG7	MGI:2444256
Q8C2E7	MGI:2146110
Q8CCE9	MGI:109530
Q9D4C5	MGI:1921677
Q91ZD6	MGI:2146616
Q5BU09	MGI:1913516
P97426	MGI:108021
P97425	MGI:108020
O35290	MGI:1858237
O35291	MGI:1858238
Q9CXJ1	MGI:1914667
Q9D0V7	MGI:1859920
Q07802	MGI:95275
O08792	MGI:894332
O08791	MGI:894289
Q8K4J2	MGI:2385972
O35228	MGI:1354171
Q9D903	MGI:1916322
Q9D0P0	MGI:1915427
P70245	MGI:107822
Q9CS74	MGI:1917851
Q4PZA2	MGI:1101357
Q80Z60	MGI:1101356
Q9JMI0	MGI:1343461
O35459	MGI:1858208
Q9D9V3	MGI:1277169
Q3TLP5	MGI:1289238
Q9D7J9	MGI:1915106
Q8BH95	MGI:2136460
P42125	MGI:94871
Q9WUR2	MGI:1346064
Q61508	MGI:103060
Q5FW85	MGI:3039578
Q3TZW0	MGI:1915795
Q9QZH6	MGI:1349469
Q07139	MGI:95281
Q8BX35	MGI:2442860
O54693	MGI:1195272
Q8VHX2	MGI:1931001
Q9R187	MGI:1343498
Q8K2D3	MGI:2142951
Q3UJB9	MGI:2446249
Q925U4	MGI:2180139
Q2HXL6	MGI:1914217
Q9JMG1	MGI:1891227
O35474	MGI:1329025
P22387	MGI:95283
P22389	MGI:95284
P48299	MGI:95285
Q61614	MGI:105923
P48302	MGI:102720
Q6GQV7	MGI:1919831
Q8BL66	MGI:2442192
Q921E6	MGI:95286
P10126	MGI:1096881
P62631	MGI:1096317
O70251	MGI:1929520
P57776	MGI:1913906
Q9D1M4	MGI:1913393
Q9D8N0	MGI:1914410
Q3UZW7	MGI:1917761
O08796	MGI:1195261
P58252	MGI:95288
Q9JHW4	MGI:2137092
Q3TGW2	MGI:1914734
Q9D581	MGI:1922290
Q9D0E5	MGI:1926017
Q8BGQ6	MGI:2442397
Q9D3N2	MGI:1914043
Q9CQ46	MGI:1915476
Q80X60	MGI:1918144
A0JP43	MGI:2442440
Q6P1E8	MGI:1924877
Q8VDY4	MGI:2385199
Q8C9R9	MGI:3644206
Q9DAM2	MGI:1916556
Q9JJF6	MGI:3611451
Q8BPB5	MGI:1339998
Q9WVJ9	MGI:1891209
Q8CDU5	MGI:3045296
Q9D9T8	MGI:1919127
Q9D485	MGI:1921655
Q9D4J1	MGI:1921607
Q9D8Y0	MGI:106504
P52793	MGI:103236
P52801	MGI:102707
O08545	MGI:106644
O08542	MGI:106643
O08543	MGI:107444
P52795	MGI:102708
P52800	MGI:105097
O35393	MGI:109196
Q8BG67	MGI:1923990
Q6ZQ18	MGI:2444851
Q64355	MGI:105311
Q8C0D5	MGI:2141969
O08810	MGI:1336880
P01626	MGI:3644894
P01628	
P18533	MGI:3648045
P01821	MGI:3643263
P36368	MGI:95292
Q8C088	MGI:1922990
Q9JJZ5	MGI:1858599
Q9QXT5	MGI:2449923
Q6GUQ1	MGI:1932094
Q4VBE4	MGI:2146149
P01132	MGI:95290
Q01279	MGI:95294
Q91YE3	MGI:1932286
Q91YE2	MGI:1932287
Q91UZ4	MGI:1932288
P08046	MGI:95295
P08152	MGI:95296
P43300	MGI:1306780
Q9WUF2	MGI:99252
Q99MS7	MGI:3612340
Q69ZW3	MGI:2667252
Q9WVK4	MGI:1341878
Q8BH64	MGI:2154274
Q9QXY6	MGI:1928900
Q9EQP2	MGI:1919619
O70273	MGI:1270840
Q9DBM2	MGI:1277964
Q5DW34	MGI:1924933
Q9Z148	MGI:2148922
Q61070	MGI:108090
Q9DCR4	MGI:1889651
Q6X7S9	MGI:2681174
Q3V124	MGI:1913591
Q3THJ3	MGI:1917110
Q60872	MGI:95298
Q8BMJ3	MGI:1913485
Q9CXU9	MGI:1916219
P48024	MGI:105125
Q9Z2R9	MGI:1353448
Q03963	MGI:1353449
Q9Z2B5	MGI:1341830
Q9QZ05	MGI:1353427
Q8BJW6	MGI:1098684
Q99LC8	MGI:2384802
Q99LD9	MGI:2145118
Q61749	MGI:95300
Q8CHW4	MGI:2446176
Q61211	MGI:109342
Q6ZWX6	MGI:95299
Q99L45	MGI:1914454
Q9Z0N1	MGI:1349431
Q9Z0N2	MGI:1349430
P23116	MGI:95301
Q8JZQ9	MGI:106478
Q8R1B4	MGI:1926966
O70194	MGI:1933181
P60229	MGI:99257
Q9DCH4	MGI:1913335
Q9Z1D1	MGI:1858258
Q91WK2	MGI:1915385
Q9QZD9	MGI:1860763
Q3UGC7	MGI:1925905
Q66JS6	MGI:3704486
Q9DBZ5	MGI:1921080
Q8QZY1	MGI:2386251
Q99JX4	MGI:1351744
P60843	MGI:95303
P10630	MGI:106906
Q91VC3	MGI:1923731
Q8BGD9	MGI:95304
Q3UTA9	MGI:2685119
Q8BMB3	MGI:1914440
Q9DBB5	MGI:1914142
Q60876	MGI:103267
P70445	MGI:109198
Q80VV3	MGI:1270847
Q9EST3	MGI:1921453
P63073	MGI:95305
Q6NZJ6	MGI:2384784
Q62448	MGI:109207
Q80XI3	MGI:1923935
Q9WUK2	MGI:1341822
Q8BGY2	MGI:1933735
P63242	MGI:106248
Q05D44	MGI:2441772
P59325	MGI:95309
O55135	MGI:1196288
Q8VEB6	MGI:1890495
Q80Y81	MGI:1890496
Q3UP87	MGI:2679229
P70372	MGI:1100851
Q60899	MGI:1100887
Q60900	MGI:109157
Q61701	MGI:107427
Q60775	MGI:107180
Q9JHC9	MGI:1916507
Q3UPW2	MGI:1101781
Q9Z2U4	MGI:1928377
Q8VDK3	MGI:1335079
Q8C8T7	MGI:2442479
Q68FM6	MGI:3608416
P41969	MGI:101833
P41971	MGI:101762
P41158	MGI:102853
Q3UKU1	MGI:2183438
Q80VR2	MGI:2673679
O08856	MGI:109377
Q8BPU7	MGI:2153044
Q8BHL5	MGI:2153045
Q8BYZ7	MGI:2679007
Q3V1U8	MGI:3583900
Q8BGF6	MGI:2445165
Q91YP6	MGI:2445168
P54320	MGI:95317
P60003	MGI:1913376
Q9JLJ5	MGI:1858959
Q9JLJ4	MGI:1858960
O35949	MGI:1195976
Q9EQC4	MGI:1933331
Q8BHI7	MGI:1916051
Q920L5	MGI:2156528
Q9D2Y9	MGI:1921809
Q91WG4	MGI:1889642
Q9CZX0	MGI:1921445
Q9ER73	MGI:1925016
Q99L85	MGI:1859017
Q8BK75	MGI:1919349
Q923X1	MGI:2655562
P21995	MGI:95321
Q3TAS6	MGI:1916933
Q8C7X2	MGI:2443696
Q9CRD2	MGI:1913986
Q99KI3	MGI:1913337
Q9CZX9	MGI:1915282
Q9CQW0	MGI:1913298
Q9EP72	MGI:1920274
O70378	MGI:1343095
Q9DB76	MGI:1934682
Q9R0H2	MGI:1891716
O08579	MGI:108117
Q8BJW7	MGI:3576783
Q56A04	MGI:1919889
O35130	MGI:1315195
Q91VF5	MGI:2155091
Q99K41	MGI:1926189
Q8K482	MGI:2389136
P59900	MGI:2389142
Q05BC3	MGI:1915769
Q7TNG5	MGI:1919455
Q8VC03	MGI:2387612
Q3UMY5	MGI:1926048
Q8BQM8	MGI:2442513
Q5SQM0	MGI:2442895
P47801	MGI:107941
O88662	MGI:1098726
O35912	MGI:1098729
Q91ZE5	MGI:1196464
Q04742	MGI:95387
Q04744	MGI:95388
P09065	MGI:95389
P09066	MGI:95390
Q03173	MGI:108360
O55196	MGI:1333772
O35709	MGI:109610
Q8C522	MGI:1919196
O08600	MGI:1261433
Q3V188	MGI:97746
Q8C9A2	MGI:2444688
Q8BX80	MGI:2443788
Q63961	MGI:95392
Q8K1D8	MGI:1916888
Q7TSV9	MGI:2142593
Q6SP97	MGI:1918483
P17182	MGI:95393
P17183	MGI:95394
P21550	MGI:95395
Q8C042	MGI:2441717
Q8BGB7	MGI:1915120
Q8BHR2	MGI:2444896
Q8R0Z2	MGI:2384799
P16406	MGI:106645
P06802	MGI:97370
Q9R1E6	MGI:1321390
Q6DYE8	MGI:2143702
Q8BTJ4	MGI:2682634
Q9EQG7	MGI:1933830
Q8BGN3	MGI:2445171
P60840	MGI:1891189
P01650	MGI:3642338
P01651	
P10404	MGI:3642579
P01634	MGI:3641920
Q3U3N6	MGI:1926027
P55772	MGI:102805
O55026	MGI:1096863
Q9DBT4	MGI:1914714
Q9WUZ9	MGI:1321385
Q3TCT4	MGI:2135885
Q8K0L2	MGI:1919340
Q9JIX0	MGI:1919286
Q8BYW9	MGI:2141669
O54839	MGI:1201683
B2RWS6	MGI:1276116
Q8CHI8	MGI:1276124
P97481	MGI:109169
Q9Z2H5	MGI:103010
O70318	MGI:103009
Q9WV92	MGI:103008
P52963	MGI:103007
Q9JMC8	MGI:1859149
Q8BGS1	MGI:103006
P48193	MGI:95401
P49222	MGI:95402
Q8C9X6	MGI:1278322
Q8C0I4	MGI:1278321
Q99JW5	MGI:106653
Q99M71	MGI:2145369
Q80TA9	MGI:1918673
Q924X1	MGI:1919170
Q8BYG9	MGI:3586824
Q60750	MGI:107381
Q03145	MGI:95278
P29319	MGI:99612
Q03137	MGI:98277
Q60629	MGI:99654
Q62413	MGI:108034
Q61772	MGI:95276
O09127	MGI:109378
Q8CBF3	MGI:1096337
P54763	MGI:99611
P54754	MGI:104770
P54761	MGI:104757
O08644	MGI:1096338
Q9D379	MGI:95405
P34914	MGI:99500
Q3V1F8	MGI:1919182
Q6IE26	MGI:2686228
Q8VEH5	MGI:1925031
Q9WUA5	MGI:1341085
Q80VP1	MGI:1333763
Q8CHU3	MGI:1333766
Q91W69	MGI:1919139
P07321	MGI:95407
P14753	MGI:95408
Q9DA01	MGI:1922776
Q8R0W0	MGI:2386306
Q8CGC7	MGI:97838
Q60902	MGI:104582
P42567	MGI:104583
Q8R5F8	MGI:1914675
Q99K30	MGI:2138828
Q91WL0	MGI:2139743
Q08509	MGI:104684
Q8VDI1	MGI:1915168
Q80TA1	MGI:107898
P49290	MGI:107569
P70186	MGI:107942
Q9D9V2	MGI:1915003
Q9CZU4	MGI:1889295
Q9EQH2	MGI:1933403
Q7TN89	MGI:2665023
Q80TH2	MGI:1890169
P70424	MGI:95410
Q61526	MGI:95411
Q61527	MGI:104771
Q99MI1	MGI:2151013
Q6PH08	MGI:1098749
P07903	MGI:95412
O08811	MGI:95413
P49135	MGI:95414
Q9QZD4	MGI:1354163
P35689	MGI:103582
Q9JIM3	MGI:1923501
Q8BHK9	MGI:2654144
Q8CFD5	MGI:1919241
Q61521	MGI:107508
P70459	MGI:109637
Q9DC16	MGI:1914708
Q9CR89	MGI:1914706
Q9CQE7	MGI:1913616
P81270	MGI:95415
P84089	MGI:108089
Q7TMF2	MGI:1914526
Q5BKS4	MGI:1918401
Q8C460	MGI:2153887
Q3UNU4	MGI:3646269
Q8K0S2	MGI:2447772
D3Z6S9	MGI:3588212
Q8VEH8	MGI:1914003
Q91X78	MGI:2387613
Q8BFZ9	MGI:2387215
Q9JLN5	MGI:1349816
Q5EBJ4	MGI:1925017
Q3UVK0	MGI:106250
Q9EQY0	MGI:1930134
Q9Z2E3	MGI:1349436
Q8R2E9	MGI:1914725
Q8R180	MGI:1354385
Q9D8U3	MGI:1916437
P57759	MGI:1914647
Q9D1Q6	MGI:1923549
Q99JZ7	MGI:1921405
Q925F2	MGI:1916774
Q69Z69	MGI:1925055
Q8CIB9	MGI:1919238
Q9R0P3	MGI:95421
Q3V1V3	MGI:1913830
Q9QYY7	MGI:1918940
Q3LHH8	MGI:3645915
A8R0V4	MGI:5510833
P60330	MGI:2146156
Q3UYR4	MGI:2685402
Q9ET47	MGI:1861630
P19785	MGI:1352467
O08537	MGI:109392
Q3US41	MGI:1917326
Q8K0G8	MGI:1924661
O08580	MGI:1346831
Q61539	MGI:1346832
P62509	MGI:1347056
Q3U7R1	MGI:1344426
Q3TZZ7	MGI:1261845
Q5DTI8	MGI:1098699
Q5SVT3	MGI:1915395
Q8BWY3	MGI:2385071
Q99LC5	MGI:106092
Q9DCW4	MGI:106098
Q921G7	MGI:106100
Q9DCM0	MGI:1913321
A2AQ25	MGI:95454
Q9D4V0	MGI:1922570
A7MCT6	MGI:2443760
Q8BWU8	MGI:1919010
P27577	MGI:95455
P15037	MGI:95456
P41164	MGI:99254
P41163	MGI:99253
Q8R4Z4	MGI:1350926
P28322	MGI:99423
Q9CXC9	MGI:1096867
P97360	MGI:109336
Q91WM6	MGI:2385247
Q8K2Y3	MGI:1922063
P58659	MGI:1918217
Q8K1G2	MGI:1915775
P57680	MGI:1890596
P20934	MGI:95458
Q8VD58	MGI:1890682
P97366	MGI:104736
P70429	MGI:1194884
Q9D952	MGI:107507
P23683	MGI:95461
P49749	MGI:95462
Q61545	MGI:99960
